transaction_id,project_id,freelancer_id,amount,currency,payment_date,payment_method,platform_fee_pct,status,is_disputed
TX0000896,PR001112,FL00083,4288,PKR,2024-04-03,Bank Transfer,15.25,success,0
TX0000897,PR001016,FL00381,3893,BDT,,Wise,11.37,failed,false
TX0000898,PR000260,FL00309,3854,BDT,2020-03-14,Payoneer,14.11,success,False
TX0000899,PR000230,FL00182,,BDT,,PayPal,5.25,pending,False
TX0000900,PR001046,FL00362,2420,USD,2020-02-08,Crypto,5.01,failed,true
TX0000901,PR000343,FL00141,7993,USD,2023-05-07,Payoneer,18.1,success,false
TX0000902,PR000842,FL00023,4320,gbp,2021-06-05,Bank Transfer,10.2,success,true
TX0000903,PR000951,FL00305,5026,INR,2023-08-30,Bank Transfer,14.47,failed,true
TX0000904,,FL00046,1656,INR,2020-10-21,Wise,8.94,success,False
TX0000905,PR000757,FL00322,6281,USD,2020-04-10,PayPal,13.51,refunded,false
TX0000906,PR000274,FL00111,4711,PKR,2023-12-03,PayPal,7.14,success,true
TX0000907,PR000394,FL00050,2155,USD,2020-09-24,Wise,19.1,pending,True
TX0000908,PR000653,FL00146,7336,GBP,2024-06-04,Crypto,10.02,success,false
TX0000909,PR001051,FL00112,7200,bdt,2021-01-24,Bank Transfer,7.83,success,True
TX0000910,PR000825,FL00159,2957,PKR,2020-07-12,Stripe,13.45,refunded,False
TX0000911,PR000880,FL00052,5593,USD,2022-04-01,PayPal,6.82,success,0
TX0000912,PR000593,FL00206,107,USD,2024-06-09,PayPal,12.68,success,false
TX0000913,PR000829,FL00269,6287,,2021-08-19,Crypto,5.69,success,0
TX0000914,PR000550,FL00114,6409,INR,2021-07-11,Stripe,10.64,success,True
TX0000915,PR000769,FL00229,5558,INR,2020-12-12,Bank Transfer,10.45,success,False
TX0000916,PR000248,FL00487,5984,BDT,2024-11-11,Crypto,9.03,failed,0
TX0000917,PR001081,FL00492,7919,INR,2021-10-02,Bank Transfer,5.51,pending,False
TX0000918,PR000365,FL00459,2969,BDT,2020-12-30,Payoneer,6.34,success,1
TX0000919,PR000925,FL00290,7115,USD,2021-06-03,Payoneer,16.39,failed,0
TX0000920,PR000023,FL00060,1196,USD,2022-05-15,Crypto,15.81,pending,True
TX0000921,PR000839,FL00331,6323,USD,2024-11-11,Stripe,10.43,pending,0
TX0000922,PR000367,FL00029,190,INR,2023-01-31,Stripe,18.88,success,1
TX0000923,PR000094,FL00456,579,USD,2024-06-02,Bank Transfer,9.5,success,False
TX0000924,PR000680,FL00319,6348,USD,,Bank Transfer,,success,1
TX0000925,PR000063,FL00192,5582,eur,2020-12-31,Bank Transfer,18.39,success,0
TX0000926,PR000565,FL00415,2254,USD,2021-10-30,Crypto,18.14,success,true
TX0000927,PR000025,FL00243,2234,USD,2020-04-06,PayPal,6.4,failed,False
TX0000928,PR000145,FL00173,6502,USD,2021-09-18,Bank Transfer,12.04,refunded,False
TX0000929,PR000978,,919,PKR,2022-10-15,Wise,12.09,failed,0
TX0000930,PR000377,FL00352,,USD,2021-07-02,PAYPAL,18.35,success,false
TX0000931,PR001166,FL00433,4008,INR,2020-05-26,STRIPE,10.28,failed,1
TX0000932,PR000239,FL00407,1098,GBP,2022-04-03,Stripe,12.31,refunded,true
TX0000933,PR000009,FL00053,4352,BDT,2024-11-11,Stripe,18.06,success,false
TX0000934,PR000958,FL00395,6133,USD,2020-02-11,Payoneer,5.11,failed,false
TX0000935,PR000681,FL00475,4399,INR,2023-04-20,Wise,10.11,failed,true
TX0000936,PR000738,FL00420,,USD,2022-04-16,Bank Transfer,17.38,success,True
TX0000937,PR000141,FL00422,2536,INR,2023-09-11,Crypto,15.22,refunded,1
TX0000938,PR000008,FL00453,-74,eur,2024-07-05,Payoneer,15.61,success,False
TX0000939,PR000870,FL00132,4990,INR,2020-06-14,Stripe,10.91,pending,False
TX0000940,PR000231,FL00454,6100,USD,2024-10-10,Bank Transfer,13.65,failed,True
TX0000941,PR000884,FL00035,-5320,INR,2021-09-21,Crypto,8.26,failed,true
TX0000942,PR000826,FL00193,2551,USD,,Stripe,14.63,failed,1
TX0000943,PR000218,FL00389,2301,PKR,2024-02-25,Bank Transfer,20.01,failed,0
TX0000944,PR000532,FL00329,559,PKR,2020-05-26,PayPal,8.26,success,1
TX0000945,PR000562,FL00470,6954,USD,2021-05-27,PayPal,8.8,failed,1
TX0000946,PR000465,FL00037,7223,GBP,2020-03-28,Bank Transfer,18.8,success,True
TX0000947,PR000822,FL00077,941544,EUR,2020-05-09,Payoneer,18.41,refunded,1
TX0000948,,,7887,PKR,,Crypto,10.36,success,True
TX0000949,PR001146,FL00332,4842,EUR,,Crypto,10.41,pending,true
TX0000950,PR000208,FL00292,,INR,2021-08-24,Payoneer,6.25,refunded,0
TX0000951,PR000122,FL00209,1344,USD,2021-05-02,Crypto,20.42,refunded,True
TX0000952,PR000616,FL00018,7988,usd,2024-02-13,Payoneer,18.98,success,false
TX0000953,PR000149,FL00015,2069,USD,2020-03-09,Wise,17.08,success,true
TX0000954,PR000903,FL00375,4296,GBP,2024-11-25,Bank Transfer,13.93,success,True
TX0000955,PR000151,FL00195,883,BDT,2023-11-23,PAYPAL,11.49,success,0
TX0000956,PR000393,FL00076,3303,USD,2024-01-12,Payoneer,11.4,success,1
TX0000957,PR000880,FL00292,337398,PKR,2022-05-08,Wise,13.44,success,False
TX0000958,PR000681,FL00085,2154,USD,2022-09-05,Wise,17.15,success,true
TX0000959,PR000469,FL00292,4326,BDT,2023-08-16,Stripe,13.93,failed,0
TX0000960,PR000582,,1094,BDT,2020-12-11,Wise,9.78,success,1
TX0000961,PR000403,FL00491,-5054,BDT,2020-08-20,Stripe,13.24,pending,true
TX0000962,PR001010,FL00340,6065,BDT,2022-08-11,Crypto,17.27,failed,0
TX0000963,PR000626,FL00488,3117,BDT,2024-08-04,Wise,6.61,failed,True
TX0000964,PR000618,FL00327,4312,USD,2022-08-05,Stripe,14.66,pending,0
TX0000965,PR001142,FL00352,,GBP,2022-06-27,Crypto,13.83,failed,true
TX0000966,PR000081,FL00011,7240,USD,2024-11-13,Crypto,7.89,success,false
TX0000967,PR001018,FL00080,658318,USD,2023-08-19,Crypto,9.07,pending,0
TX0000968,PR000696,FL00267,6282,USD,2021-07-21,Stripe,,success,False
TX0000969,PR000990,FL00442,7621,USD,2020-11-29,Payoneer,9.99,pending,true
TX0000970,PR000732,FL00248,6278,pkr,2024-05-05,Stripe,16.04,success,true
TX0000971,PR000158,FL00255,4777,USD,2023-08-08,PayPal,19.25,refunded,False
TX0000972,PR000443,FL00062,7967,GBP,2020-04-25,Wise,19.35,failed,1
TX0000973,PR001078,FL00113,6759,USD,2021-07-02,Bank Transfer,17.33,refunded,False
TX0000974,PR000271,FL00107,-1625,INR,2023-06-06,Stripe,11.26,success,False
TX0000975,,FL00046,3643,USD,2022-11-15,PayPal,6.89,failed,False
TX0000976,PR001027,FL00484,6862,EUR,2022-03-13,Bank Transfer,5.35,failed,0
TX0000977,,FL00211,3171,GBP,2020-02-18,Payoneer,5.63,failed,1
TX0000978,PR000458,FL00315,4962,GBP,2020-04-23,Stripe,13.17,success,True
TX0000979,PR000900,FL00322,3024,PKR,2024-08-13,Bank Transfer,18.24,success,true
TX0000980,PR000337,FL00132,6303,INR,2020-07-05,Payoneer,9.74,refunded,1
TX0000981,PR000828,FL00224,3537,INR,2020-05-24,Crypto,,failed,True
TX0000982,PR000679,FL00296,6182,BDT,2022-10-28,Wise,12.36,refunded,1
TX0000983,PR000433,FL00241,4710,,2024-10-27,PayPal,11.65,success,True
TX0000984,PR000426,FL00146,1453,INR,2020-06-21,Stripe,15.48,refunded,false
TX0000985,PR000480,FL00312,-5032,INR,2024-08-20,WISE,9.49,refunded,False
TX0000986,PR000347,FL00299,5362,USD,2020-08-14,Stripe,9.86,success,0
TX0000987,PR000161,FL00216,2528,BDT,2022-03-28,Payoneer,20.08,failed,True
TX0000988,PR000626,FL00364,5980,GBP,2020-07-16,PayPal,19.92,pending,true
TX0000989,PR000548,FL00120,6564,GBP,2020-10-28,PayPal,11.52,success,1
TX0000990,PR000623,FL00081,6492,USD,2020-06-27,Stripe,19.45,failed,False
TX0000991,PR000254,FL00498,-7257,,2022-09-03,Bank Transfer,19.53,failed,False
TX0000992,PR000005,FL00486,273,USD,2023-05-02,Crypto,18.67,refunded,True
TX0000993,PR000505,FL00150,2268,USD,,Wise,,pending,True
TX0000994,PR000508,FL00163,,USD,2022-03-01,Payoneer,11.66,success,True
TX0000995,PR000173,FL00435,2090,USD,2023-02-21,Wise,10.18,success,true
TX0000996,PR000705,FL00114,1648,EUR,2024-03-01,Bank Transfer,17.53,success,0
TX0000997,PR000201,FL00283,2848,USD,2020-08-20,Wise,6.77,pending,true
TX0000998,PR000535,FL00233,4287,INR,2023-06-13,Wise,20.88,success,0
TX0000999,,FL00403,5302,USD,2020-11-14,CRYPTO,9.57,pending,False
TX0001000,PR000136,FL00269,344,BDT,2023-10-07,PayPal,19.1,pending,1
TX0001001,PR000809,FL00037,2402,USD,2020-12-24,PayPal,20.71,success,True
TX0001002,PR000197,FL00350,6913,eur,2022-04-14,Payoneer,13.95,refunded,false
TX0001003,PR000463,FL00339,6138,PKR,2020-08-14,Stripe,14.05,refunded,false
TX0001004,PR000986,FL00301,1445,USD,2022-10-31,Stripe,13.49,failed,1
TX0001005,PR001060,FL00216,5275,,2020-10-28,Crypto,18.18,refunded,False
TX0001006,PR000145,FL00406,6704,USD,2022-02-25,Bank Transfer,5.45,success,0
TX0001007,PR000765,FL00175,6037,USD,2021-06-25,Stripe,,failed,true
TX0001008,PR000604,FL00151,3898,EUR,2023-10-14,Crypto,6.8,success,False
TX0001009,PR000006,FL00233,6263,PKR,2021-02-13,PayPal,18.02,failed,true
TX0001010,PR000062,,6593,USD,2021-03-15,Payoneer,,success,false
TX0001011,PR000627,FL00078,4062,USD,2022-03-28,PayPal,12.8,pending,1
TX0001012,PR000629,FL00367,2720,USD,2024-12-16,Crypto,10.61,success,false
TX0001013,PR000393,FL00069,1732,GBP,2024-05-13,Stripe,17.24,success,false
TX0001014,PR001121,FL00385,5597,USD,,PayPal,12.42,failed,True
TX0001015,PR001151,FL00452,5250,BDT,2021-07-09,Wise,12.65,refunded,true
TX0001016,PR000346,FL00488,6068,USD,2021-08-22,,10.52,success,false
TX0001017,PR001166,FL00026,3133,INR,2021-10-30,Bank Transfer,15.58,failed,0
TX0001018,PR000197,FL00354,2648,PKR,2020-10-01,Bank Transfer,17.23,failed,False
TX0001019,PR000271,FL00108,1539,USD,2020-02-06,PayPal,18.5,failed,False
TX0001020,PR000085,FL00479,433,INR,2020-12-03,Stripe,10.71,success,True
TX0001021,PR001192,FL00335,2626,PKR,2020-06-15,Payoneer,5.02,failed,False
TX0001022,PR000254,FL00357,1460,INR,2022-12-15,Payoneer,6.3,success,False
TX0001023,PR000842,FL00194,7001,BDT,2020-04-27,Wise,14.9,success,true
TX0001024,PR000090,FL00191,1295,EUR,2021-08-10,Bank Transfer,20.88,success,false
TX0001025,PR000290,FL00079,1290,PKR,2023-08-30,PayPal,12.33,success,1
TX0001026,PR000208,FL00408,2491,INR,2023-05-02,Bank Transfer,11.0,success,True
TX0001027,PR000106,FL00412,1185,BDT,2022-06-20,Stripe,7.17,failed,true
TX0001028,PR000113,FL00241,7270,gbp,2024-12-10,PayPal,10.66,success,False
TX0001029,PR000047,FL00299,604644,USD,2020-02-03,Crypto,16.2,success,1
TX0001030,PR000408,FL00022,1162,USD,2023-12-03,Wise,,refunded,0
TX0001031,PR000197,FL00490,5773,INR,2021-10-12,Wise,7.0,success,False
TX0001032,PR001189,FL00171,1506,inr,2023-05-02,PayPal,5.23,refunded,True
TX0001033,PR000218,FL00304,3651,USD,2024-06-15,Crypto,5.72,success,true
TX0001034,PR000415,FL00265,4645,USD,2023-04-28,Bank Transfer,6.21,success,False
TX0001035,PR000660,FL00328,7485,inr,2024-10-18,Wise,11.96,pending,true
TX0001036,PR000985,FL00016,3901,PKR,2023-07-13,Wise,11.38,success,0
TX0001037,PR000011,FL00060,499,usd,2022-07-24,Wise,19.55,success,True
TX0001038,PR000933,FL00257,270,BDT,2021-04-16,Stripe,11.98,success,1
TX0001039,PR000168,FL00042,3048,GBP,2020-06-29,,9.16,failed,true
TX0001040,PR001062,FL00067,5232,USD,2024-12-17,Bank Transfer,6.33,failed,1
TX0001041,PR001150,FL00389,990,USD,2020-11-08,Stripe,18.85,success,True
TX0001042,PR000547,FL00429,4180,PKR,2021-12-03,Payoneer,8.13,success,0
TX0001043,PR000887,FL00231,2038,BDT,2020-09-07,STRIPE,14.03,refunded,false
TX0001044,PR000083,FL00263,727,bdt,2021-11-27,Wise,15.24,failed,True
TX0001045,PR000411,FL00351,747,BDT,2023-01-30,,20.57,success,0
TX0001046,PR000397,FL00082,975,USD,2023-10-14,Crypto,12.62,success,1
TX0001047,PR000381,,5491,INR,2021-09-08,Stripe,19.77,success,true
TX0001048,PR000887,FL00287,6000,USD,2020-11-11,PAYONEER,18.1,success,False
TX0001049,PR000052,FL00170,1109,BDT,2022-10-17,PayPal,16.57,failed,0
TX0001050,PR000799,FL00078,7194,INR,2023-02-18,Wise,19.74,refunded,false
TX0001051,PR000532,FL00314,,USD,2024-10-05,Bank Transfer,14.9,refunded,True
TX0001052,PR000962,FL00024,5199,USD,2024-03-24,Crypto,8.73,success,true
TX0001053,PR000402,FL00294,4357,INR,2020-01-14,Bank Transfer,9.43,success,False
TX0001054,,FL00171,2041,GBP,2023-08-10,Stripe,12.71,success,True
TX0001055,PR000665,FL00346,4568,usd,2024-03-31,Wise,8.89,refunded,true
TX0001056,PR000163,FL00005,3084,USD,2023-03-15,Stripe,9.31,refunded,false
TX0001057,PR000018,FL00086,-5266,BDT,2023-12-19,PayPal,17.15,pending,True
TX0001058,PR000497,,3158,USD,2024-05-04,Crypto,16.9,success,False
TX0001059,PR000215,FL00440,3369,USD,2023-10-07,Bank Transfer,19.33,failed,0
TX0001060,,FL00148,1376,USD,2022-07-23,PayPal,8.08,success,False
TX0001061,PR000394,FL00138,4983,USD,2021-03-15,Payoneer,18.92,refunded,True
TX0001062,PR000971,FL00308,6863,USD,2021-04-07,PayPal,17.26,refunded,True
TX0001063,PR000767,FL00273,148,USD,2024-03-01,Wise,16.61,success,true
TX0001064,PR000166,FL00107,4423,EUR,2023-03-25,Crypto,11.22,success,False
TX0001065,PR000511,FL00289,7529,usd,2022-05-12,Bank Transfer,6.06,pending,0
TX0001066,,FL00243,5550,USD,2024-07-10,PayPal,5.87,failed,true
TX0001067,PR000972,FL00079,6623,INR,2022-06-10,Wise,19.8,success,false
TX0001068,PR000218,FL00004,6559,PKR,2023-07-31,PayPal,6.4,success,1
TX0001069,PR001039,FL00457,7018,USD,2023-10-11,PayPal,6.68,success,1
TX0001070,PR000355,FL00129,3598,GBP,2021-11-20,Wise,,failed,False
TX0001071,PR000956,FL00438,2588,BDT,2021-07-22,Payoneer,10.31,success,true
TX0001072,PR000521,FL00202,537,USD,2024-06-27,Wise,19.57,success,1
TX0001073,PR000385,FL00101,,,2023-12-24,Wise,15.09,success,false
TX0001074,PR000765,FL00358,2644,BDT,2024-08-10,Wise,19.09,refunded,True
TX0001075,PR000727,FL00209,4870,USD,2022-07-21,Crypto,19.08,refunded,True
TX0001076,PR000552,FL00314,6179,GBP,2020-07-27,PayPal,19.32,success,True
TX0001077,,FL00367,588,EUR,2023-08-22,Payoneer,17.13,success,False
TX0001078,PR001035,FL00298,483,GBP,2020-05-20,Stripe,9.66,failed,True
TX0001079,PR000465,FL00078,114091,GBP,2024-08-02,Payoneer,20.1,failed,1
TX0001080,PR000145,FL00495,3471,USD,2024-08-04,PayPal,16.52,refunded,false
TX0001081,PR000147,FL00378,2551,USD,2022-10-15,Payoneer,19.83,pending,true
TX0001082,PR000981,FL00112,3538,PKR,2021-12-21,Wise,11.71,success,true
TX0001083,PR000037,,5181,PKR,2020-12-01,Payoneer,19.24,success,False
TX0001084,,FL00159,6697,PKR,2021-09-04,Crypto,17.31,failed,False
TX0001085,PR000426,FL00146,1367,PKR,2021-07-26,Bank Transfer,5.85,success,True
TX0001086,PR000686,,6072,PKR,,Stripe,6.21,success,False
TX0001087,PR000860,FL00323,6116,PKR,2024-09-06,Stripe,9.06,success,true
TX0001088,PR000181,FL00115,1202,USD,,Crypto,8.73,failed,true
TX0001089,PR000960,FL00305,472,USD,,PayPal,9.15,success,true
TX0001090,PR000608,FL00428,,GBP,2022-08-08,,13.99,failed,true
TX0001091,PR000107,FL00246,2347,USD,2020-04-10,Payoneer,6.89,pending,false
TX0001092,PR000887,FL00232,4429,USD,2023-04-12,Wise,16.67,refunded,true
TX0001093,PR000070,FL00380,3419,INR,2021-04-25,Bank Transfer,16.03,success,true
TX0001094,PR000490,FL00036,3700,GBP,2020-10-05,Stripe,10.51,refunded,True
TX0001095,PR000239,FL00183,3771,USD,2023-09-18,Wise,7.63,pending,false
TX0001096,PR000084,FL00156,7530,EUR,2022-12-16,Bank Transfer,16.21,success,1
TX0001097,PR000651,FL00499,6036,EUR,2021-04-14,Stripe,8.93,pending,false
TX0001098,PR000513,FL00015,1418,,2023-08-10,Crypto,14.67,success,False
TX0001099,PR000718,FL00286,6995,USD,,Wise,6.56,success,0
TX0001100,PR001064,FL00181,626,EUR,2020-12-30,Stripe,15.42,success,1
TX0001101,PR000529,FL00476,1292,PKR,2024-07-16,PAYPAL,13.46,success,0
TX0001102,PR000703,FL00148,646,,2021-08-10,Wise,5.46,success,False
TX0001103,PR000672,FL00098,2579,USD,2023-04-10,Wise,17.01,success,1
TX0001104,PR000343,FL00441,3071,GBP,2022-04-03,WISE,20.66,success,false
TX0001105,PR000336,FL00353,6192,GBP,,,14.06,success,0
TX0001106,PR000393,,5616,PKR,2024-04-11,Stripe,20.87,success,true
TX0001107,PR000673,FL00287,1756,BDT,2023-07-13,Crypto,8.14,refunded,true
TX0001108,PR001032,,7993,GBP,2021-02-25,Stripe,6.05,pending,0
TX0001109,PR000885,FL00167,6312,EUR,2024-03-07,Bank Transfer,15.7,refunded,false
TX0001110,PR000478,FL00419,-2751,USD,2020-01-17,Bank Transfer,18.12,failed,True
TX0001111,PR000644,FL00151,163033,USD,2020-07-07,BANK TRANSFER,20.86,success,False
TX0001112,PR001178,FL00007,2636,GBP,2023-07-19,Stripe,20.81,pending,True
TX0001113,PR000071,FL00108,1520,USD,2024-12-03,Payoneer,5.94,success,false
TX0001114,PR001148,FL00435,2585,USD,2021-12-30,Stripe,9.74,success,0
TX0001115,,FL00403,3704,EUR,2020-08-12,Bank Transfer,10.77,success,true
TX0001116,PR000470,FL00179,,PKR,2020-10-28,CRYPTO,,success,true
TX0001117,PR000543,FL00469,5287,GBP,2020-09-26,Payoneer,18.26,failed,false
TX0001118,PR001128,FL00267,204,USD,2022-12-07,PAYPAL,7.0,failed,False
TX0001119,PR001176,FL00243,1364,USD,2024-12-23,Stripe,6.7,failed,0
TX0001120,PR000275,FL00392,1694,EUR,2022-07-14,Bank Transfer,,failed,False
TX0001121,PR000565,FL00097,3997,GBP,,Stripe,10.44,pending,0
TX0001122,PR001087,FL00232,1962,INR,2021-05-26,Wise,14.43,success,0
TX0001123,PR000640,FL00278,7935,BDT,2023-04-13,Stripe,5.47,pending,True
TX0001124,PR001139,FL00277,3538,BDT,2020-05-07,PayPal,10.16,failed,0
TX0001125,PR000353,FL00286,379766,GBP,2022-11-10,Stripe,16.1,success,True
TX0001126,PR001052,FL00136,1932,EUR,2021-09-01,Bank Transfer,14.21,failed,0
TX0001127,,FL00445,6194,INR,2022-01-12,Stripe,18.24,refunded,1
TX0001128,PR000487,FL00275,1306,USD,2021-11-13,Crypto,15.55,pending,True
TX0001129,PR000574,FL00259,7426,PKR,2022-08-16,Wise,11.09,success,0
TX0001130,PR000107,FL00154,4516,GBP,2024-08-15,PayPal,13.49,failed,0
TX0001131,PR000994,FL00290,1283,PKR,2020-11-14,Bank Transfer,,success,0
TX0001132,PR000406,FL00302,7818,EUR,2021-10-18,Stripe,11.75,refunded,true
TX0001133,PR000755,FL00135,428,USD,2024-01-05,Wise,19.31,refunded,True
TX0001134,PR000549,FL00193,635,USD,2020-05-19,Payoneer,5.07,refunded,1
TX0001135,PR000465,FL00372,,gbp,2021-12-06,Crypto,,success,true
TX0001136,PR001183,FL00309,5664,USD,2021-10-06,Stripe,,success,True
TX0001137,PR000683,FL00354,2114,BDT,2024-12-04,Crypto,9.59,failed,False
TX0001138,PR000382,FL00235,688,,2023-05-19,Crypto,11.46,pending,false
TX0001139,PR000010,FL00259,1394,PKR,2024-02-25,Payoneer,8.84,success,1
TX0001140,PR001006,FL00090,1275,EUR,2020-02-09,Bank Transfer,12.53,success,0
TX0001141,PR000821,FL00091,2467,USD,2023-09-02,Wise,9.6,success,true
TX0001142,PR001091,FL00068,1530,GBP,2021-04-08,Stripe,20.52,pending,True
TX0001143,PR001124,FL00032,353,GBP,2024-04-22,PayPal,,failed,False
TX0001144,PR001028,FL00009,196,INR,2021-01-06,Bank Transfer,12.25,pending,True
TX0001145,PR001174,FL00222,3415,INR,2024-03-14,Payoneer,14.74,pending,True
TX0001146,PR000468,FL00120,110,,2020-11-28,Crypto,16.5,failed,false
TX0001147,PR000397,FL00455,3624,PKR,,Bank Transfer,5.4,refunded,1
TX0001148,PR000687,FL00074,3359,INR,2022-07-08,Crypto,15.09,failed,1
TX0001149,PR001166,FL00452,421,USD,2022-09-09,Stripe,5.85,success,False
TX0001150,PR000767,FL00363,-1176,USD,2023-03-28,Bank Transfer,10.88,success,False
TX0001151,PR000086,FL00305,5777,USD,2023-08-17,Wise,20.75,refunded,false
TX0001152,PR000368,FL00475,2660,USD,2024-01-04,Wise,17.58,success,false
TX0001153,PR000821,FL00190,6143,USD,2020-03-28,Bank Transfer,5.32,success,0
TX0001154,PR000004,FL00482,3002,GBP,2022-12-09,PayPal,17.4,refunded,0
TX0001155,PR000020,FL00084,2141,EUR,2020-07-27,Payoneer,,failed,False
TX0001156,PR000646,FL00366,-633,USD,2024-04-04,Crypto,20.2,success,False
TX0001157,PR000426,FL00390,5860,INR,2023-07-05,Payoneer,17.65,pending,false
TX0001158,PR000881,FL00179,4180,USD,2023-12-14,Crypto,20.48,success,0
TX0001159,PR000544,FL00035,4592,PKR,2023-10-19,PayPal,6.43,pending,False
TX0001160,PR000792,FL00008,6675,USD,2022-05-26,Crypto,19.37,success,false
TX0001161,PR000252,FL00330,3538,USD,2021-06-24,PayPal,6.41,pending,False
TX0001162,PR000856,FL00140,145,USD,2020-12-23,PayPal,19.03,failed,1
TX0001163,PR000227,FL00368,7073,GBP,2022-10-24,Payoneer,19.63,success,0
TX0001164,PR000767,FL00178,6210,inr,2024-06-27,Payoneer,8.29,success,1
TX0001165,PR000573,FL00237,7233,USD,2021-11-30,Payoneer,14.04,success,True
TX0001166,PR001055,FL00071,5025,USD,2021-11-20,,18.59,failed,False
TX0001167,PR000665,FL00430,6395,PKR,2021-12-12,Crypto,8.52,refunded,false
TX0001168,PR000253,FL00083,3413,GBP,2020-11-24,Stripe,20.75,refunded,0
TX0001169,,FL00443,2037,USD,2020-11-12,Crypto,12.51,failed,False
TX0001170,PR000253,FL00452,4661,USD,2020-06-03,PayPal,6.93,success,False
TX0001171,PR000788,,4150,USD,2023-10-27,Payoneer,20.82,pending,true
TX0001172,PR001032,FL00029,6296,USD,2020-10-16,,11.46,success,False
TX0001173,PR000660,FL00155,7563,INR,2024-12-08,Wise,20.39,success,false
TX0001174,PR000971,FL00235,6460,EUR,2020-01-13,Payoneer,14.02,success,0
TX0001175,PR000931,FL00321,1671,USD,2020-03-25,PayPal,19.82,success,1
TX0001176,PR000574,FL00283,1714,PKR,2024-07-21,PayPal,7.86,success,True
TX0001177,PR000082,FL00201,1588,USD,2022-07-07,Payoneer,15.1,refunded,False
TX0001178,PR000546,FL00145,7711,BDT,2020-04-29,Wise,18.59,refunded,false
TX0001179,,FL00199,1463,BDT,2024-02-15,Wise,7.38,success,false
TX0001180,PR001029,FL00276,904,EUR,2023-05-05,,7.63,success,True
TX0001181,PR001032,FL00479,,GBP,2020-08-21,Stripe,11.39,success,0
TX0001182,PR001099,FL00252,6783,GBP,2023-03-08,Payoneer,6.69,failed,True
TX0001183,PR000079,FL00310,993,INR,,Payoneer,10.71,success,0
TX0001184,PR000848,FL00252,3062,BDT,2021-01-15,Crypto,8.43,success,0
TX0001185,PR000485,,1894,USD,2021-09-30,PayPal,10.01,failed,1
TX0001186,PR000919,FL00039,3060,PKR,,PayPal,19.13,success,false
TX0001187,PR000627,FL00285,5070,USD,2022-09-11,Payoneer,10.66,success,0
TX0001188,PR001128,FL00159,4428,INR,2023-10-11,Stripe,9.24,success,False
TX0001189,PR000729,FL00102,2933,EUR,2021-12-19,PayPal,19.51,success,1
TX0001190,PR000744,FL00127,6619,,2021-01-01,Crypto,19.58,pending,true
TX0001191,PR001161,FL00176,2303,EUR,2020-06-01,Bank Transfer,11.73,success,false
TX0001192,PR001028,FL00057,7350,EUR,2023-10-29,Payoneer,6.08,failed,False
TX0001193,PR000307,FL00029,6746,EUR,2021-02-12,Payoneer,16.26,success,1
TX0001194,PR000505,FL00328,5992,USD,2024-03-24,Bank Transfer,20.92,failed,False
TX0001195,PR000431,FL00012,2409,EUR,2020-04-07,Wise,19.66,pending,False
TX0001196,PR000160,FL00270,4940,BDT,2024-06-25,Payoneer,13.09,failed,true
TX0001197,PR001106,FL00007,3186,PKR,2024-01-09,Bank Transfer,6.25,pending,false
TX0001198,PR000204,FL00200,2894,USD,2024-08-29,STRIPE,19.82,failed,true
TX0001199,PR001053,,4669,PKR,2022-01-15,Wise,19.5,success,0
TX0001200,,FL00247,3634,BDT,2024-01-08,PayPal,15.23,refunded,1
TX0001201,PR000253,,2359,USD,2021-02-02,Wise,17.71,success,False
TX0001202,PR000755,FL00301,270,EUR,2023-11-22,Wise,15.29,pending,true
TX0001203,PR001061,FL00424,1302,EUR,2024-05-28,BANK TRANSFER,18.95,success,0
TX0001204,PR000331,FL00299,388991,GBP,2024-08-10,PayPal,6.96,success,1
TX0001205,PR000816,FL00323,7143,GBP,2023-11-30,PayPal,15.77,failed,1
TX0001206,PR000336,FL00441,3165,USD,2023-11-15,PayPal,18.2,refunded,True
TX0001207,PR000172,FL00147,131,USD,2022-12-01,Bank Transfer,19.08,pending,1
TX0001208,PR000624,FL00122,2726,EUR,2020-11-01,Payoneer,9.43,pending,1
TX0001209,PR000349,FL00412,7126,EUR,2023-09-10,PayPal,18.94,success,1
TX0001210,PR000175,FL00362,6738,USD,2024-12-19,Payoneer,8.84,success,false
TX0001211,PR000129,FL00297,5966,USD,2020-05-31,Bank Transfer,,refunded,0
TX0001212,PR000993,FL00276,2561,USD,2023-02-07,Crypto,17.51,success,0
TX0001213,PR000422,FL00277,7573,USD,2020-03-19,Bank Transfer,17.62,success,false
TX0001214,PR000827,FL00334,1225,GBP,2024-05-03,Bank Transfer,14.86,refunded,False
TX0001215,PR000872,FL00310,562,EUR,2020-12-19,Crypto,6.11,pending,true
TX0001216,PR000451,FL00421,7485,USD,,Wise,20.96,refunded,0
TX0001217,PR000177,FL00278,2805,INR,2024-04-04,Bank Transfer,6.44,success,false
TX0001218,PR000455,FL00018,1294,USD,2022-07-23,PayPal,17.82,refunded,0
TX0001219,PR000674,FL00051,2487,USD,2020-06-26,PayPal,,success,False
TX0001220,PR000425,FL00226,5683,PKR,2021-09-16,Bank Transfer,9.23,success,false
TX0001221,PR000097,FL00113,-4267,USD,,,14.76,success,0
TX0001222,PR000744,FL00364,3486,gbp,2020-08-15,Stripe,11.04,success,True
TX0001223,PR000251,FL00025,4223,USD,2024-05-24,Stripe,7.83,success,false
